order_id,order_date,order_month,customer_id,product_id,product_name,category,country,channel,segment,quantity,unit_price,discount,gross_sales,is_return,net_sales
O101852,2024-05-12,2024-05,C10199,P1003,Cold Brew Pack,Coffee,Germany,Online,Consumer,1,13.76,0.0,13.76,0,13.76
O101853,2024-05-26,2024-05,C10372,P1008,Espresso Blend,Coffee,Germany,Online,Consumer,2,15.58,0.0,31.16,0,31.16
O101854,2024-05-11,2024-05,C10327,P1016,Pour Over Kit,Equipment,Germany,Online,Consumer,1,31.83,0.0,31.83,0,31.83
O101855,2024-05-14,2024-05,C10192,P1009,Ethiopian Beans,Coffee,Germany,Online,Consumer,3,16.51,0.0,49.53,0,49.53
O101856,2024-05-16,2024-05,C10253,P1003,Cold Brew Pack,Coffee,Germany,Online,Consumer,3,12.98,0.0,38.94,0,38.94
O101857,2024-05-02,2024-05,C10350,P1012,Herbal Tea,Tea,Germany,Online,Consumer,1,8.46,0.05,8.46,0,8.04
O101858,2024-05-06,2024-05,C10106,P1015,Muffin Box,Bakery,Germany,Store Pickup,Consumer,6,12.45,0.05,74.7,0,70.97
O101859,2024-05-30,2024-05,C10216,P1018,Tote Bag,Merch,Germany,Store Pickup,Consumer,1,15.63,0.15,15.63,0,13.29
O101860,2024-05-04,2024-05,C10324,P1005,Cookie Pack,Bakery,Germany,Store Pickup,Consumer,6,8.17,0.15,49.02,0,41.67
O101861,2024-05-22,2024-05,C10499,P1008,Espresso Blend,Coffee,Germany,Store Pickup,Consumer,3,14.56,0.05,43.68,0,41.5
O101862,2024-05-20,2024-05,C10327,P1004,Colombian Beans,Coffee,Germany,Store Pickup,Consumer,3,15.14,0.1,45.42,0,40.88
O101863,2024-05-31,2024-05,C10518,P1019,Travel Mug,Merch,Germany,Store Pickup,Consumer,2,21.19,0.1,42.38,0,38.14
O101864,2024-05-02,2024-05,C10489,P1014,Milk Frother,Equipment,Germany,Store Pickup,Consumer,1,22.3,0.0,22.3,0,22.3
O101865,2024-05-31,2024-05,C10499,P1012,Herbal Tea,Tea,Germany,Store Pickup,Consumer,2,9.78,0.05,19.56,0,18.58
O101866,2024-05-25,2024-05,C10238,P1005,Cookie Pack,Bakery,Germany,Store Pickup,Consumer,1,7.72,0.05,7.72,0,7.33
O101867,2024-05-24,2024-05,C10132,P1007,Earl Grey,Tea,Germany,Store Pickup,Small Business,3,10.21,0.0,30.63,0,30.63
O101868,2024-05-19,2024-05,C10184,P1007,Earl Grey,Tea,Germany,Store Pickup,Small Business,2,9.9,0.05,19.8,0,18.81
O101869,2024-05-26,2024-05,C10168,P1008,Espresso Blend,Coffee,Germany,Store Pickup,Consumer,1,15.61,0.0,15.61,0,15.61
O101870,2024-05-30,2024-05,C10542,P1008,Espresso Blend,Coffee,Germany,Store Pickup,Small Business,1,15.25,0.0,15.25,0,15.25
O101871,2024-05-16,2024-05,C10238,P1002,Ceramic Mug,Merch,Germany,Store Pickup,Consumer,2,12.1,0.0,24.2,0,24.2
O101872,2024-05-25,2024-05,C10237,P1008,Espresso Blend,Coffee,United Kingdom,Marketplace,Consumer,3,18.12,0.1,54.36,0,48.92
O101873,2024-05-28,2024-05,C10472,P1012,Herbal Tea,Tea,United Kingdom,Marketplace,Consumer,4,11.19,0.0,44.76,0,44.76
O101874,2024-05-18,2024-05,C10559,P1018,Tote Bag,Merch,United Kingdom,Marketplace,Consumer,3,20.3,0.15,60.9,1,-51.77
O101875,2024-05-01,2024-05,C10484,P1000,Biscotti Jar,Bakery,United Kingdom,Marketplace,Consumer,1,12.36,0.05,12.36,0,11.74
O101876,2024-05-21,2024-05,C10102,P1007,Earl Grey,Tea,United Kingdom,Marketplace,Consumer,4,12.5,0.1,50.0,0,45.0
O101877,2024-05-31,2024-05,C10354,P1006,Croissant Box,Bakery,United Kingdom,Marketplace,Consumer,2,16.18,0.0,32.36,0,32.36
O101878,2024-05-13,2024-05,C10159,P1008,Espresso Blend,Coffee,United Kingdom,Marketplace,Consumer,2,18.03,0.05,36.06,0,34.26
O101879,2024-05-02,2024-05,C10009,P1006,Croissant Box,Bakery,United Kingdom,Marketplace,Consumer,3,15.46,0.1,46.38,1,-41.74
O101880,2024-05-29,2024-05,C10267,P1006,Croissant Box,Bakery,United Kingdom,Marketplace,Consumer,6,15.66,0.1,93.96,0,84.56
O101881,2024-05-15,2024-05,C10180,P1011,Green Tea,Tea,United Kingdom,Marketplace,Consumer,2,13.64,0.1,27.28,0,24.55
O101882,2024-05-28,2024-05,C10354,P1002,Ceramic Mug,Merch,United Kingdom,Marketplace,Consumer,3,13.96,0.0,41.88,0,41.88
O101883,2024-05-04,2024-05,C10265,P1019,Travel Mug,Merch,United Kingdom,Marketplace,Consumer,1,25.82,0.1,25.82,0,23.24
O101884,2024-05-01,2024-05,C10555,P1005,Cookie Pack,Bakery,United Kingdom,Marketplace,Consumer,1,10.62,0.15,10.62,0,9.03
O101885,2024-05-31,2024-05,C10017,P1015,Muffin Box,Bakery,United Kingdom,Marketplace,Consumer,3,14.36,0.0,43.08,0,43.08
O101886,2024-05-12,2024-05,C10258,P1011,Green Tea,Tea,United Kingdom,Marketplace,Consumer,2,13.82,0.1,27.64,0,24.88
O101887,2024-05-26,2024-05,C10500,P1010,French Press,Equipment,United Kingdom,Marketplace,Consumer,1,30.55,0.15,30.55,0,25.97
O101888,2024-05-13,2024-05,C10378,P1010,French Press,Equipment,United Kingdom,Marketplace,Consumer,2,28.71,0.0,57.42,0,57.42
O101889,2024-05-01,2024-05,C10559,P1015,Muffin Box,Bakery,United Kingdom,Marketplace,Consumer,6,13.79,0.25,82.74,0,62.05
O101890,2024-05-01,2024-05,C10559,P1019,Travel Mug,Merch,United Kingdom,Marketplace,Consumer,1,24.35,0.05,24.35,0,23.13
O101891,2024-05-28,2024-05,C10237,P1013,Matcha Tin,Tea,United Kingdom,Marketplace,Consumer,1,19.07,0.1,19.07,0,17.16
O101892,2024-05-17,2024-05,C10573,P1018,Tote Bag,Merch,United Kingdom,Marketplace,Consumer,2,18.78,0.1,37.56,0,33.8
O101893,2024-05-17,2024-05,C10029,P1002,Ceramic Mug,Merch,United Kingdom,Marketplace,Consumer,2,14.0,0.15,28.0,0,23.8
O101894,2024-05-01,2024-05,C10102,P1010,French Press,Equipment,United Kingdom,Online,Consumer,1,32.85,0.0,32.85,0,32.85
O101895,2024-05-04,2024-05,C10172,P1014,Milk Frother,Equipment,United Kingdom,Online,Consumer,1,26.86,0.2,26.86,1,-21.49
O101896,2024-05-03,2024-05,C10435,P1006,Croissant Box,Bakery,United Kingdom,Online,Consumer,1,17.46,0.25,17.46,0,13.1
O101897,2024-05-23,2024-05,C10094,P1016,Pour Over Kit,Equipment,United Kingdom,Online,Small Business,1,36.73,0.0,36.73,0,36.73
O101898,2024-05-07,2024-05,C10407,P1016,Pour Over Kit,Equipment,United Kingdom,Online,Consumer,2,34.92,0.0,69.84,0,69.84
O101899,2024-05-13,2024-05,C10129,P1012,Herbal Tea,Tea,United Kingdom,Online,Consumer,3,10.4,0.0,31.2,0,31.2
O101900,2024-05-10,2024-05,C10463,P1010,French Press,Equipment,United Kingdom,Online,Small Business,2,28.24,0.05,56.48,0,53.66
O101901,2024-05-24,2024-05,C10294,P1003,Cold Brew Pack,Coffee,United Kingdom,Online,Consumer,1,14.98,0.1,14.98,0,13.48
O101902,2024-05-24,2024-05,C10272,P1000,Biscotti Jar,Bakery,United Kingdom,Online,Consumer,3,11.73,0.05,35.19,0,33.43
O101903,2024-05-05,2024-05,C10232,P1008,Espresso Blend,Coffee,United Kingdom,Online,Consumer,3,17.85,0.2,53.55,0,42.84
O101904,2024-05-03,2024-05,C10429,P1004,Colombian Beans,Coffee,United Kingdom,Online,Consumer,3,16.99,0.05,50.97,0,48.42
O101905,2024-05-14,2024-05,C10295,P1009,Ethiopian Beans,Coffee,United Kingdom,Online,Consumer,2,20.56,0.1,41.12,0,37.01
O101906,2024-05-11,2024-05,C10141,P1015,Muffin Box,Bakery,United Kingdom,Online,Small Business,2,13.72,0.0,27.44,0,27.44
O101907,2024-05-08,2024-05,C10286,P1010,French Press,Equipment,United Kingdom,Online,Consumer,2,31.31,0.0,62.62,0,62.62
O101908,2024-05-15,2024-05,C10484,P1001,Burr Grinder,Equipment,United Kingdom,Online,Consumer,2,84.06,0.05,168.12,0,159.71
O101909,2024-05-27,2024-05,C10143,P1007,Earl Grey,Tea,United Kingdom,Online,Consumer,3,13.03,0.1,39.09,0,35.18
O101910,2024-05-10,2024-05,C10452,P1008,Espresso Blend,Coffee,United Kingdom,Online,Consumer,1,18.66,0.0,18.66,0,18.66
O101911,2024-05-31,2024-05,C10626,P1004,Colombian Beans,Coffee,United Kingdom,Online,Small Business,4,18.32,0.0,73.28,0,73.28
O101912,2024-05-19,2024-05,C10173,P1018,Tote Bag,Merch,United Kingdom,Online,Consumer,1,19.55,0.1,19.55,0,17.6
O101913,2024-05-23,2024-05,C10354,P1019,Travel Mug,Merch,United Kingdom,Online,Consumer,2,25.06,0.0,50.12,0,50.12
O101914,2024-05-07,2024-05,C10038,P1011,Green Tea,Tea,United Kingdom,Online,Consumer,2,13.23,0.0,26.46,0,26.46
O101915,2024-05-21,2024-05,C10286,P1009,Ethiopian Beans,Coffee,United Kingdom,Online,Consumer,3,20.58,0.1,61.74,0,55.57
O101916,2024-05-04,2024-05,C10036,P1013,Matcha Tin,Tea,United Kingdom,Online,Consumer,1,20.28,0.15,20.28,0,17.24
O101917,2024-05-21,2024-05,C10398,P1008,Espresso Blend,Coffee,United Kingdom,Online,Small Business,2,19.05,0.0,38.1,0,38.1
O101918,2024-05-14,2024-05,C10096,P1010,French Press,Equipment,United Kingdom,Online,Consumer,2,29.41,0.15,58.82,0,50.0
O101919,2024-05-15,2024-05,C10317,P1000,Biscotti Jar,Bakery,United Kingdom,Online,Consumer,2,12.34,0.15,24.68,0,20.98
O101920,2024-05-23,2024-05,C10630,P1007,Earl Grey,Tea,United Kingdom,Online,Consumer,3,12.1,0.05,36.3,0,34.48
O101921,2024-05-21,2024-05,C10593,P1012,Herbal Tea,Tea,United Kingdom,Online,Consumer,1,11.84,0.15,11.84,0,10.06
O101922,2024-05-16,2024-05,C10641,P1011,Green Tea,Tea,United Kingdom,Store Pickup,Consumer,4,12.91,0.0,51.64,0,51.64
O101923,2024-05-02,2024-05,C10529,P1000,Biscotti Jar,Bakery,United Kingdom,Store Pickup,Consumer,4,11.87,0.1,47.48,0,42.73
O101924,2024-05-05,2024-05,C10429,P1008,Espresso Blend,Coffee,United Kingdom,Store Pickup,Consumer,2,17.82,0.05,35.64,0,33.86
O101925,2024-05-10,2024-05,C10268,P1012,Herbal Tea,Tea,United Kingdom,Store Pickup,Consumer,4,11.13,0.0,44.52,0,44.52
O101926,2024-05-04,2024-05,C10237,P1001,Burr Grinder,Equipment,United Kingdom,Store Pickup,Consumer,1,90.49,0.05,90.49,0,85.97
O101927,2024-05-01,2024-05,C10224,P1014,Milk Frother,Equipment,United Kingdom,Store Pickup,Small Business,2,25.94,0.05,51.88,0,49.29
O101928,2024-05-10,2024-05,C10246,P1008,Espresso Blend,Coffee,United Kingdom,Store Pickup,Consumer,1,19.59,0.0,19.59,0,19.59
O101929,2024-05-04,2024-05,C10180,P1018,Tote Bag,Merch,United Kingdom,Store Pickup,Consumer,3,19.11,0.15,57.33,0,48.73
O101930,2024-05-16,2024-05,C10125,P1008,Espresso Blend,Coffee,United Kingdom,Store Pickup,Consumer,3,18.57,0.05,55.71,0,52.92
O101931,2024-05-01,2024-05,C10641,P1013,Matcha Tin,Tea,United Kingdom,Store Pickup,Consumer,1,19.51,0.15,19.51,1,-16.58
O101932,2024-05-17,2024-05,C10234,P1004,Colombian Beans,Coffee,United Kingdom,Store Pickup,Consumer,2,17.58,0.0,35.16,0,35.16
O101933,2024-05-06,2024-05,C10338,P1012,Herbal Tea,Tea,United Kingdom,Store Pickup,Consumer,1,11.18,0.0,11.18,0,11.18
O101934,2024-05-23,2024-05,C10295,P1019,Travel Mug,Merch,United Kingdom,Store Pickup,Consumer,3,22.19,0.1,66.57,0,59.91
O101935,2024-05-06,2024-05,C10117,P1017,T-Shirt,Merch,United States,Marketplace,Consumer,1,29.98,0.1,29.98,1,-26.98
O101936,2024-05-15,2024-05,C10439,P1002,Ceramic Mug,Merch,United States,Marketplace,Consumer,1,16.1,0.1,16.1,0,14.49
O101937,2024-05-06,2024-05,C10576,P1019,Travel Mug,Merch,United States,Marketplace,Consumer,1,28.29,0.0,28.29,0,28.29
O101938,2024-05-16,2024-05,C10158,P1011,Green Tea,Tea,United States,Marketplace,Consumer,1,15.3,0.05,15.3,0,14.54
O101939,2024-05-25,2024-05,C10426,P1012,Herbal Tea,Tea,United States,Marketplace,Consumer,2,11.47,0.2,22.94,0,18.35
O101940,2024-05-21,2024-05,C10462,P1009,Ethiopian Beans,Coffee,United States,Marketplace,Consumer,2,22.66,0.0,45.32,0,45.32
O101941,2024-05-13,2024-05,C10117,P1013,Matcha Tin,Tea,United States,Marketplace,Consumer,2,22.73,0.05,45.46,0,43.19
O101942,2024-05-26,2024-05,C10335,P1019,Travel Mug,Merch,United States,Marketplace,Consumer,2,28.06,0.1,56.12,0,50.51
O101943,2024-05-24,2024-05,C10476,P1018,Tote Bag,Merch,United States,Marketplace,Consumer,1,20.07,0.1,20.07,1,-18.06
O101944,2024-05-18,2024-05,C10486,P1018,Tote Bag,Merch,United States,Marketplace,Consumer,1,21.25,0.05,21.25,0,20.19
O101945,2024-05-14,2024-05,C10306,P1018,Tote Bag,Merch,United States,Marketplace,Consumer,2,20.17,0.1,40.34,0,36.31
O101946,2024-05-28,2024-05,C10406,P1010,French Press,Equipment,United States,Marketplace,Consumer,1,33.61,0.0,33.61,0,33.61
O101947,2024-05-09,2024-05,C10617,P1001,Burr Grinder,Equipment,United States,Marketplace,Consumer,1,95.99,0.1,95.99,0,86.39
O101948,2024-05-26,2024-05,C10220,P1001,Burr Grinder,Equipment,United States,Marketplace,Consumer,1,90.65,0.25,90.65,0,67.99
O101949,2024-05-08,2024-05,C10344,P1019,Travel Mug,Merch,United States,Marketplace,Consumer,1,25.37,0.2,25.37,0,20.3
O101950,2024-05-17,2024-05,C10527,P1005,Cookie Pack,Bakery,United States,Marketplace,Consumer,4,11.18,0.2,44.72,0,35.78
O101951,2024-05-19,2024-05,C10589,P1013,Matcha Tin,Tea,United States,Marketplace,Consumer,4,23.65,0.1,94.6,0,85.14
O101952,2024-05-25,2024-05,C10476,P1004,Colombian Beans,Coffee,United States,Marketplace,Consumer,2,20.38,0.0,40.76,0,40.76
O101953,2024-05-09,2024-05,C10149,P1019,Travel Mug,Merch,United States,Marketplace,Consumer,1,25.92,0.1,25.92,0,23.33
O101954,2024-05-17,2024-05,C10249,P1013,Matcha Tin,Tea,United States,Marketplace,Consumer,3,21.08,0.0,63.24,0,63.24
O101955,2024-05-23,2024-05,C10171,P1002,Ceramic Mug,Merch,United States,Marketplace,Consumer,1,16.56,0.1,16.56,0,14.9
O101956,2024-05-28,2024-05,C10326,P1017,T-Shirt,Merch,United States,Marketplace,Consumer,1,32.3,0.0,32.3,0,32.3
O101957,2024-05-18,2024-05,C10053,P1006,Croissant Box,Bakery,United States,Marketplace,Consumer,2,16.58,0.25,33.16,0,24.87
O101958,2024-05-16,2024-05,C10587,P1012,Herbal Tea,Tea,United States,Marketplace,Consumer,2,13.17,0.2,26.34,0,21.07
O101959,2024-05-10,2024-05,C10590,P1002,Ceramic Mug,Merch,United States,Marketplace,Consumer,2,17.11,0.2,34.22,0,27.38
O101960,2024-05-02,2024-05,C10291,P1015,Muffin Box,Bakery,United States,Marketplace,Consumer,1,16.24,0.1,16.24,0,14.62
O101961,2024-05-11,2024-05,C10178,P1017,T-Shirt,Merch,United States,Marketplace,Consumer,2,33.98,0.05,67.96,0,64.56
O101962,2024-05-14,2024-05,C10594,P1001,Burr Grinder,Equipment,United States,Marketplace,Consumer,1,96.21,0.0,96.21,0,96.21
O101963,2024-05-15,2024-05,C10602,P1016,Pour Over Kit,Equipment,United States,Online,Consumer,1,38.67,0.0,38.67,0,38.67
O101964,2024-05-18,2024-05,C10582,P1013,Matcha Tin,Tea,United States,Online,Small Business,1,22.96,0.0,22.96,0,22.96
O101965,2024-05-24,2024-05,C10613,P1012,Herbal Tea,Tea,United States,Online,Consumer,3,11.28,0.0,33.84,0,33.84
O101966,2024-05-19,2024-05,C10059,P1003,Cold Brew Pack,Coffee,United States,Online,Consumer,2,16.61,0.0,33.22,0,33.22
O101967,2024-05-10,2024-05,C10200,P1009,Ethiopian Beans,Coffee,United States,Online,Consumer,2,20.66,0.0,41.32,0,41.32
O101968,2024-05-24,2024-05,C10065,P1008,Espresso Blend,Coffee,United States,Online,Consumer,3,21.89,0.05,65.67,0,62.39
O101969,2024-05-10,2024-05,C10431,P1016,Pour Over Kit,Equipment,United States,Online,Consumer,1,41.49,0.0,41.49,0,41.49
O101970,2024-05-11,2024-05,C10300,P1007,Earl Grey,Tea,United States,Online,Consumer,2,13.88,0.05,27.76,0,26.37
O101971,2024-05-14,2024-05,C10235,P1014,Milk Frother,Equipment,United States,Online,Consumer,2,28.91,0.2,57.82,0,46.26
O101972,2024-05-04,2024-05,C10562,P1008,Espresso Blend,Coffee,United States,Online,Consumer,1,20.85,0.15,20.85,0,17.72
O101973,2024-05-03,2024-05,C10582,P1011,Green Tea,Tea,United States,Online,Small Business,3,15.38,0.0,46.14,0,46.14
O101974,2024-05-12,2024-05,C10040,P1017,T-Shirt,Merch,United States,Online,Consumer,1,29.84,0.0,29.84,0,29.84
O101975,2024-05-20,2024-05,C10178,P1011,Green Tea,Tea,United States,Online,Consumer,4,14.52,0.0,58.08,0,58.08
O101976,2024-05-30,2024-05,C10360,P1008,Espresso Blend,Coffee,United States,Online,Consumer,2,22.86,0.0,45.72,0,45.72
O101977,2024-05-16,2024-05,C10530,P1005,Cookie Pack,Bakery,United States,Online,Consumer,1,10.48,0.15,10.48,1,-8.91
O101978,2024-05-25,2024-05,C10015,P1003,Cold Brew Pack,Coffee,United States,Online,Small Business,4,15.81,0.0,63.24,0,63.24
O101979,2024-05-22,2024-05,C10507,P1007,Earl Grey,Tea,United States,Online,Consumer,2,13.54,0.1,27.08,0,24.37
O101980,2024-05-03,2024-05,C10412,P1001,Burr Grinder,Equipment,United States,Online,Consumer,2,94.2,0.0,188.4,0,188.4
O101981,2024-05-28,2024-05,C10080,P1015,Muffin Box,Bakery,United States,Online,Consumer,2,16.99,0.0,33.98,0,33.98
O101982,2024-05-30,2024-05,C10557,P1004,Colombian Beans,Coffee,United States,Online,Consumer,1,18.83,0.2,18.83,0,15.06
O101983,2024-05-15,2024-05,C10058,P1018,Tote Bag,Merch,United States,Online,Consumer,2,20.07,0.05,40.14,0,38.13
O101984,2024-05-13,2024-05,C10048,P1007,Earl Grey,Tea,United States,Online,Consumer,2,13.27,0.1,26.54,0,23.89
O101985,2024-05-14,2024-05,C10486,P1013,Matcha Tin,Tea,United States,Online,Consumer,4,23.9,0.2,95.6,0,76.48
O101986,2024-05-03,2024-05,C10405,P1009,Ethiopian Beans,Coffee,United States,Online,Consumer,1,21.65,0.15,21.65,0,18.4
O101987,2024-05-17,2024-05,C10619,P1008,Espresso Blend,Coffee,United States,Online,Consumer,2,21.04,0.15,42.08,0,35.77
O101988,2024-05-20,2024-05,C10201,P1001,Burr Grinder,Equipment,United States,Online,Consumer,1,94.87,0.05,94.87,0,90.13
O101989,2024-05-14,2024-05,C10065,P1019,Travel Mug,Merch,United States,Online,Consumer,1,24.77,0.0,24.77,0,24.77
O101990,2024-05-27,2024-05,C10648,P1003,Cold Brew Pack,Coffee,United States,Online,Consumer,1,16.65,0.1,16.65,0,14.98
O101991,2024-05-29,2024-05,C10233,P1013,Matcha Tin,Tea,United States,Online,Consumer,1,22.86,0.0,22.86,0,22.86
O101992,2024-05-22,2024-05,C10157,P1013,Matcha Tin,Tea,United States,Online,Consumer,1,21.48,0.05,21.48,0,20.41
O101993,2024-05-24,2024-05,C10134,P1019,Travel Mug,Merch,United States,Online,Consumer,2,28.85,0.0,57.7,0,57.7
O101994,2024-05-10,2024-05,C10089,P1004,Colombian Beans,Coffee,United States,Online,Consumer,4,20.75,0.0,83.0,0,83.0
O101995,2024-05-24,2024-05,C10149,P1003,Cold Brew Pack,Coffee,United States,Online,Consumer,4,15.86,0.15,63.44,0,53.92
O101996,2024-05-03,2024-05,C10380,P1008,Espresso Blend,Coffee,United States,Online,Consumer,1,21.2,0.0,21.2,0,21.2
O101997,2024-05-12,2024-05,C10381,P1005,Cookie Pack,Bakery,United States,Online,Consumer,2,10.07,0.0,20.14,0,20.14
O101998,2024-05-14,2024-05,C10255,P1003,Cold Brew Pack,Coffee,United States,Online,Consumer,2,17.8,0.0,35.6,0,35.6
O101999,2024-05-12,2024-05,C10336,P1013,Matcha Tin,Tea,United States,Online,Consumer,1,22.17,0.15,22.17,0,18.84
O102000,2024-05-12,2024-05,C10220,P1000,Biscotti Jar,Bakery,United States,Online,Consumer,6,14.68,0.0,88.08,0,88.08
O102001,2024-05-22,2024-05,C10514,P1006,Croissant Box,Bakery,United States,Online,Consumer,6,19.39,0.05,116.34,0,110.52
O102002,2024-05-07,2024-05,C10312,P1000,Biscotti Jar,Bakery,United States,Online,Consumer,1,14.26,0.15,14.26,0,12.12
O102003,2024-05-29,2024-05,C10212,P1008,Espresso Blend,Coffee,United States,Online,Consumer,3,21.92,0.0,65.76,0,65.76
O102004,2024-05-31,2024-05,C10239,P1014,Milk Frother,Equipment,United States,Online,Consumer,1,30.33,0.1,30.33,0,27.3
O102005,2024-05-26,2024-05,C10576,P1015,Muffin Box,Bakery,United States,Store Pickup,Consumer,2,15.01,0.0,30.02,0,30.02
O102006,2024-05-21,2024-05,C10108,P1006,Croissant Box,Bakery,United States,Store Pickup,Consumer,1,17.35,0.2,17.35,0,13.88
O102007,2024-05-06,2024-05,C10508,P1000,Biscotti Jar,Bakery,United States,Store Pickup,Consumer,4,13.8,0.0,55.2,0,55.2
O102008,2024-05-03,2024-05,C10576,P1014,Milk Frother,Equipment,United States,Store Pickup,Consumer,1,28.03,0.0,28.03,0,28.03
O102009,2024-05-01,2024-05,C10231,P1003,Cold Brew Pack,Coffee,United States,Store Pickup,Consumer,2,18.14,0.0,36.28,0,36.28
O102010,2024-05-03,2024-05,C10624,P1008,Espresso Blend,Coffee,United States,Store Pickup,Consumer,2,22.13,0.1,44.26,0,39.83
O102011,2024-05-07,2024-05,C10108,P1000,Biscotti Jar,Bakery,United States,Store Pickup,Consumer,6,14.38,0.05,86.28,0,81.97
O102012,2024-05-04,2024-05,C10133,P1015,Muffin Box,Bakery,United States,Store Pickup,Consumer,1,17.01,0.0,17.01,0,17.01
O102013,2024-05-05,2024-05,C10368,P1015,Muffin Box,Bakery,United States,Store Pickup,Consumer,2,15.96,0.0,31.92,0,31.92
O102014,2024-05-06,2024-05,C10497,P1000,Biscotti Jar,Bakery,United States,Store Pickup,Consumer,2,13.29,0.05,26.58,0,25.25
O102015,2024-05-17,2024-05,C10357,P1012,Herbal Tea,Tea,United States,Store Pickup,Consumer,2,11.18,0.1,22.36,0,20.12
O102016,2024-05-15,2024-05,C10569,P1017,T-Shirt,Merch,United States,Store Pickup,Consumer,3,32.88,0.05,98.64,0,93.71
O102017,2024-05-04,2024-05,C10357,P1002,Ceramic Mug,Merch,United States,Store Pickup,Consumer,2,17.17,0.15,34.34,0,29.19
O102018,2024-05-22,2024-05,C10003,P1000,Biscotti Jar,Bakery,United States,Store Pickup,Small Business,5,13.25,0.05,66.25,0,62.94
O102019,2024-05-25,2024-05,C10220,P1019,Travel Mug,Merch,United States,Store Pickup,Consumer,1,25.67,0.05,25.67,0,24.39
O102020,2024-05-25,2024-05,C10643,P1017,T-Shirt,Merch,United States,Store Pickup,Consumer,1,32.61,0.0,32.61,0,32.61
O102021,2024-05-16,2024-05,C10426,P1013,Matcha Tin,Tea,United States,Store Pickup,Consumer,2,22.03,0.0,44.06,0,44.06
O102022,2024-05-02,2024-05,C10568,P1008,Espresso Blend,Coffee,United States,Store Pickup,Consumer,2,22.38,0.05,44.76,0,42.52
O102023,2024-05-11,2024-05,C10117,P1012,Herbal Tea,Tea,United States,Store Pickup,Consumer,1,11.12,0.0,11.12,0,11.12
O102024,2024-05-19,2024-05,C10382,P1002,Ceramic Mug,Merch,United States,Store Pickup,Consumer,1,17.35,0.1,17.35,0,15.62
O102025,2024-05-26,2024-05,C10031,P1000,Biscotti Jar,Bakery,United States,Store Pickup,Consumer,3,14.73,0.0,44.19,0,44.19
O102026,2024-06-28,2024-06,C10135,P1018,Tote Bag,Merch,Australia,Marketplace,Consumer,1,15.15,0.0,15.15,1,-15.15
O102027,2024-06-25,2024-06,C10073,P1018,Tote Bag,Merch,Australia,Marketplace,Consumer,2,15.57,0.1,31.14,0,28.03
O102028,2024-06-29,2024-06,C10561,P1018,Tote Bag,Merch,Australia,Marketplace,Consumer,3,17.4,0.15,52.2,0,44.37
O102029,2024-06-19,2024-06,C10301,P1012,Herbal Tea,Tea,Australia,Marketplace,Consumer,4,9.19,0.05,36.76,0,34.92
O102030,2024-06-01,2024-06,C10271,P1002,Ceramic Mug,Merch,Australia,Marketplace,Consumer,2,12.6,0.0,25.2,0,25.2
O102031,2024-06-23,2024-06,C10561,P1000,Biscotti Jar,Bakery,Australia,Marketplace,Consumer,2,9.4,0.0,18.8,0,18.8
O102032,2024-06-25,2024-06,C10019,P1008,Espresso Blend,Coffee,Australia,Marketplace,Consumer,3,15.22,0.2,45.66,0,36.53
O102033,2024-06-20,2024-06,C10077,P1013,Matcha Tin,Tea,Australia,Marketplace,Consumer,2,16.52,0.1,33.04,0,29.74
O102034,2024-06-26,2024-06,C10351,P1012,Herbal Tea,Tea,Australia,Marketplace,Consumer,1,9.13,0.05,9.13,0,8.67
O102035,2024-06-17,2024-06,C10073,P1015,Muffin Box,Bakery,Australia,Marketplace,Consumer,2,12.47,0.0,24.94,0,24.94
O102036,2024-06-09,2024-06,C10208,P1000,Biscotti Jar,Bakery,Australia,Marketplace,Consumer,6,10.58,0.05,63.48,0,60.31
O102037,2024-06-13,2024-06,C10030,P1019,Travel Mug,Merch,Australia,Marketplace,Consumer,2,18.34,0.05,36.68,1,-34.85
O102038,2024-06-02,2024-06,C10078,P1002,Ceramic Mug,Merch,Australia,Marketplace,Consumer,2,12.2,0.05,24.4,0,23.18
O102039,2024-06-28,2024-06,C10077,P1015,Muffin Box,Bakery,Australia,Marketplace,Consumer,4,11.07,0.0,44.28,0,44.28
O102040,2024-06-22,2024-06,C10135,P1008,Espresso Blend,Coffee,Australia,Marketplace,Consumer,1,14.67,0.05,14.67,1,-13.94
O102041,2024-06-11,2024-06,C10135,P1017,T-Shirt,Merch,Australia,Marketplace,Consumer,1,24.8,0.1,24.8,0,22.32
O102042,2024-06-11,2024-06,C10016,P1019,Travel Mug,Merch,Australia,Marketplace,Consumer,2,20.95,0.15,41.9,0,35.61
O102043,2024-06-10,2024-06,C10440,P1013,Matcha Tin,Tea,Australia,Marketplace,Consumer,4,17.06,0.0,68.24,0,68.24
O102044,2024-06-12,2024-06,C10135,P1004,Colombian Beans,Coffee,Australia,Marketplace,Consumer,2,13.62,0.1,27.24,0,24.52
O102045,2024-06-17,2024-06,C10019,P1003,Cold Brew Pack,Coffee,Australia,Marketplace,Consumer,1,13.12,0.2,13.12,0,10.5
O102046,2024-06-28,2024-06,C10066,P1006,Croissant Box,Bakery,Australia,Marketplace,Consumer,2,12.72,0.05,25.44,0,24.17
O102047,2024-06-26,2024-06,C10030,P1018,Tote Bag,Merch,Australia,Marketplace,Consumer,2,16.61,0.1,33.22,0,29.9
