order_id,order_date,customer_id,segment,channel,country,city,region,category,product_name,quantity,unit_price,discount,shipping_cost,revenue
O107375,2024-01-28,C10031,Consumer,Online,United States,Chicago,North America,Bakery,Biscotti Jar,3,11.5,0.0,11.77,34.5
O107376,2024-03-03,C10073,Consumer,Online,Canada,Toronto,North America,Bakery,Muffin Box,3,13.0,0.0,7.89,39.0
O107379,2024-03-25,C10327,Consumer,Marketplace,United Kingdom,London,Europe,Coffee,Espresso Blend,2,17.5,0.0,5.85,35.0
O107382,2024-05-24,C10378,Small Business,Online,United Kingdom,Manchester,Europe,Merch,T-Shirt,5,26.0,0.0,10.44,130.0
O107385,2024-04-10,C10478,Consumer,Online,United Kingdom,Manchester,Europe,Merch,Tote Bag,4,17.1,0.0,5.62,68.4
O107388,2024-05-23,C10586,Consumer,Online,United Kingdom,Manchester,Europe,Bakery,Biscotti Jar,5,11.5,0.0,4.35,57.5
O107391,2024-05-07,C10046,Consumer,Marketplace,United Kingdom,,Europe,Tea,Matcha Tin,1,19.95,0.1,7.0,17.95
O107392,2024-01-14,C10343,Consumer,Marketplace,United Kingdom,Birmingham,Europe,Equipment,Milk Frother,5,24.0,0.0,3.71,120.0
O107395,2024-06-13,C10299,,,United Kingdom,London,Europe,Bakery,Muffin Box,4,13.65,0.0,,54.6
O107398,2024-06-14,C10005,Consumer,Online,Canada,Montreal,North America,Bakery,Croissant Box,-1,15.0,0.05,2.84,-14.25
O107401,2024-02-05,C10078,Consumer,Online,Australia,Brisbane,APAC,Tea,Earl Grey,3,11.0,0.0,11.72,33.0
O107404,2024-01-24,C10237,Consumer,Online,Australia,Sydney,APAC,Coffee,Cold Brew Pack,3,14.0,0.0,9.1,42.0
O107405,2024-03-10,C10423,Consumer,Store Pickup,Australia,Melbourne,APAC,Merch,Ceramic Mug,1,14.0,0.05,10.65,13.3
O107407,2024-02-17,C10109,Corporate,Online,United Kingdom,Birmingham,Europe,Bakery,Cookie Pack,2,9.0,0.0,8.11,18.0
O107410,2024-03-05,C10335,Small Business,Marketplace,United States,Chicago,North America,Merch,Ceramic Mug,2,14.0,0.0,5.46,28.0
O107413,2024-03-28,C10114,Consumer,Store Pickup,France,Paris,Europe,Bakery,Biscotti Jar,4,11.5,0.0,2.81,46.0
O107415,2024-03-29,C10124,Consumer,Store Pickup,United States,Seattle,North America,Bakery,Muffin Box,4,13.0,0.05,12.07,49.4
O107417,2024-05-22,C10490,Consumer,Marketplace,Germany,Hamburg,Europe,Coffee,Espresso Blend,5,17.5,0.0,8.82,87.5
O107418,2024-01-03,C10122,,Online,United States,Seattle,North America,Merch,Tote Bag,2,17.1,0.0,10.52,34.2
O107421,2024-04-01,C10151,Consumer,Store Pickup,United States,San Jose,North America,Equipment,Pour Over Kit,4,34.0,0.1,3.69,122.4
O107424,2024-02-10,C10550,Small Business,Marketplace,Germany,Munich,Europe,Coffee,Cold Brew Pack,4,14.0,0.0,5.19,56.0
O107426,2024-02-11,C10590,Small Business,Online,United States,Chicago,North America,Bakery,Cookie Pack,2,9.0,0.1,6.02,16.2
O107429,2024-04-22,C10286,Consumer,Online,United States,Chicago,North America,Coffee,Cold Brew Pack,1,14.0,0.0,3.57,14.0
O107432,2024-03-04,C10268,Consumer,Store Pickup,United States,Austin,North America,Bakery,Muffin Box,4,13.65,0.0,3.69,54.6
O107435,2024/02/26,C10261,Corporate,Online,United Kingdom,Manchester,Europe,Equipment,Pour Over Kit,4,34.0,0.05,2.8,129.2
O107436,2024-04-21,C10217,Consumer,Online,United States,Austin,North America,Equipment,Pour Over Kit,4,34.0,0.0,7.97,136.0
O107438,2024-04-18,C10426,Small Business,Online,United States,Chicago,North America,Coffee,Ethiopian Beans,4,18.0,0.1,9.0,64.8
O107441,2024-05-08,C10474,Small Business,Online,United States,Seattle,North America,Equipment,Burr Grinder,3,79.0,0.0,9.35,237.0
O107442,2024-03-26,C10046,Consumer,Online,Canada,Vancouver,North America,Coffee,Cold Brew Pack,4,14.0,0.0,8.47,56.0
O107445,2024-01-16,C10568,Corporate,Online,United States,New York,North America,Equipment,Burr Grinder,4,79.0,0.0,3.74,316.0
O107448,06/18/2024,C10290,Corporate,Online,United States,San Jose,North America,Bakery,Biscotti Jar,2,11.5,0.0,,23.0
O107450,2024-02-06,C10505,Small Business,Online,United Kingdom,London,Europe,Bakery,Croissant Box,5,15.0,0.0,10.71,75.0
O107452,2024-02-23,C10246,Small Business,Online,Germany,Hamburg,Europe,Coffee,Ethiopian Beans,4,18.0,0.0,4.43,72.0
O107453,2024-05-03,C10349,Consumer,Marketplace,United States,New York,North America,Coffee,Ethiopian Beans,4,18.0,0.0,,72.0
O107456,2024-01-15,C10213,Consumer,Online,Germany,Berlin,Europe,Equipment,Burr Grinder,4,79.0,0.0,6.4,316.0
O107459,2024-01-06,C10003,Consumer,Store Pickup,United States,San Jose,North America,Bakery,Muffin Box,5,13.0,0.0,10.69,65.0
O107462,2024-02-24,C10337,,,Canada,Toronto,North America,Coffee,Espresso Blend,4,17.5,0.0,,70.0
O107464,2024-05-30,C10292,Consumer,Online,United States,Seattle,North America,Coffee,Ethiopian Beans,1,18.0,0.0,5.05,18.0
O107466,2024-01-25,C10286,Consumer,Online,United Kingdom,London,Europe,Equipment,Milk Frother,5,24.0,0.0,8.81,120.0
O107469,2024-02-27,C10092,Consumer,Store Pickup,United Kingdom,London,Europe,Coffee,Colombian Beans,5,16.5,0.0,3.82,82.5
O107472,2024-06-02,C10192,Consumer,Store Pickup,United States,New York,North America,Tea,Herbal Tea,2,10.0,0.15,7.18,17.0
O107475,2024-04-03,C10355,Corporate,Store Pickup,United Kingdom,Manchester,Europe,Bakery,Muffin Box,3,13.0,0.0,3.06,39.0
O107478,2024-04-18,C10474,Small Business,Marketplace,France,Marseille,Europe,Equipment,French Press,1,28.0,0.0,12.09,28.0
O107481,2024-02-26,C10213,Corporate,Online,United Kingdom,unknown,Europe,Bakery,Biscotti Jar,3,11.5,0.0,6.47,34.5
O107482,2024-01-04,C10048,Small Business,Online,Australia,Sydney,APAC,Merch,Tote Bag,1,18.0,0.0,10.05,18.0
O107484,2024-01-04,C10146,,Marketplace,France,Marseille,Europe,Coffee,Espresso Blend,4,17.5,0.1,11.73,63.0
O107487,2024-02-05,C10245,,Online,France,Lyon,Europe,Merch,,2,18.0,0.0,10.31,36.0
O107490,2024-02-04,C10129,Small Business,Online,Australia,Brisbane,APAC,Equipment,Pour Over Kit,5,34.0,0.05,2.88,161.5
O107492,2024-04-24,C10264,Consumer,Online,Canada,Montreal,North America,Coffee,Espresso Blend,2,17.5,0.0,11.04,35.0
O107494,2024-01-18,C10359,Small Business,Online,United Kingdom,Manchester,Europe,Equipment,Pour Over Kit,2,34.0,0.0,8.46,68.0
O107497,2024-04-19,C10076,Small Business,Marketplace,Canada,Toronto,North America,Bakery,Cookie Pack,1,9.0,0.1,11.56,8.1
O107499,2024-05-14,C10186,Consumer,Online,United States,New York,North America,Bakery,Cookie Pack,3,9.0,0.0,5.92,27.0
O107500,2024-01-12,C10066,Consumer,Online,Australia,Sydney,APAC,Merch,Tote Bag,5,18.9,0.05,6.94,89.78
O107502,2024-03-28,C10297,Consumer,Store Pickup,United States,San Jose,North America,Merch,Tote Bag,2,18.9,0.05,10.35,35.91
O107503,2024-06-23,C10019,Consumer,Marketplace,United States,Seattle,North America,Equipment,Burr Grinder,3,82.95,0.1,4.17,223.97
O107504,2024-05-17,C10142,Consumer,Marketplace,United States,New York,North America,Merch,Ceramic Mug,-2,14.7,0.0,9.38,-29.4
O107507,2024-03-18,C10313,Small Business,Store Pickup,Canada,Toronto,North America,Tea,Earl Grey,3,11.0,0.0,4.6,33.0
O107509,2024-06-02,C10272,Consumer,Store Pickup,France,Marseille,Europe,Merch,Tote Bag,2,18.0,0.05,6.99,34.2
O107512,2024-05-10,C10062,Small Business,Marketplace,Australia,Brisbane,APAC,Merch,Tote Bag,1,18.0,0.0,10.64,18.0
O107514,2024-05-29,C10237,Corporate,Marketplace,United Kingdom,Manchester,Europe,Equipment,Pour Over Kit,3,34.0,0.0,11.48,102.0
O107516,2024-04-12,C10648,,Store Pickup,Australia,Melbourne,APAC,Tea,Matcha Tin,3,19.0,0.0,10.84,57.0
O107517,2024-06-13,C10311,Consumer,Online,Germany,Hamburg,Europe,Bakery,Croissant Box,4,15.0,0.0,4.83,60.0
O107519,2024-05-01,C10326,Consumer,Online,France,Paris,Europe,Coffee,Ethiopian Beans,3,17.1,0.0,9.74,51.3
O107522,2024-01-07,C10050,Consumer,Online,France,Lyon,Europe,Bakery,Croissant Box,1,15.75,0.0,11.85,15.75
O107524,2024-06-11,C10350,Consumer,Online,Canada,Montreal,North America,Equipment,Burr Grinder,3,82.95,0.0,4.02,248.85
O107527,2024-06-08,C10428,Small Business,Online,United Kingdom,Birmingham,Europe,Bakery,Biscotti Jar,3,11.5,0.0,3.28,34.5
O107528,2024-05-26,C10571,Small Business,Online,Canada,Montreal,North America,Coffee,Ethiopian Beans,2,17.1,0.05,6.13,32.49
O107531,2024-03-23,C10339,Small Business,Marketplace,Germany,Berlin,Europe,Coffee,Cold Brew Pack,3,13.3,0.15,3.6,33.92
O107533,2024-06-22,C10043,Corporate,Marketplace,United States,Austin,North America,Merch,T-Shirt,2,26.0,0.0,11.07,52.0
O107536,2024-06-09,C10519,Consumer,Online,Australia,Melbourne,APAC,Coffee,Cold Brew Pack,3,14.0,0.0,10.31,42.0
O107537,2024-05-26,C10203,Consumer,Marketplace,United States,Seattle,North America,Bakery,Croissant Box,5,15.0,0.0,10.66,75.0
O107538,2024-05-14,C10540,Corporate,Marketplace,United States,New York,North America,Coffee,Ethiopian Beans,1,18.0,0.05,8.21,17.1
O107539,2024-04-30,C10406,Consumer,Marketplace,United Kingdom,Birmingham,Europe,Merch,Ceramic Mug,1,14.0,0.0,6.01,14.0
O107542,2024/01/26,C10261,Consumer,Marketplace,United States,Austin,North America,Coffee,Colombian Beans,4,16.5,0.0,3.23,66.0
O107543,2024-05-12,C10555,Small Business,Online,Canada,Montreal,North America,Merch,Travel Mug,2,22.0,0.0,6.12,44.0
O107545,2024-02-09,C10226,Consumer,Online,Canada,Montreal,North America,Equipment,Pour Over Kit,1,34.0,0.0,11.96,34.0
O107547,2024-03-04,C10023,Consumer,Online,United Kingdom,Birmingham,Europe,Coffee,Colombian Beans,2,16.5,0.05,11.2,31.35
O107548,2024-02-19,C10274,Small Business,Marketplace,United States,Chicago,North America,Bakery,Muffin Box,4,13.0,0.0,,52.0
O107550,2024-06-08,C10108,Consumer,Store Pickup,France,Lyon,Europe,Equipment,Milk Frother,4,22.8,0.0,5.16,91.2
O107551,2024-02-24,C10300,Consumer,Marketplace,Australia,Brisbane,APAC,Tea,Herbal Tea,4,10.5,0.0,-9.19,42.0
O107553,2024-04-25,C10336,Consumer,Marketplace,Australia,Brisbane,APAC,Merch,Tote Bag,5,17.1,0.0,3.64,85.5
O107556,2024-01-16,C10482,Small Business,Store Pickup,United States,Austin,North America,Coffee,Colombian Beans,3,16.5,0.0,7.47,49.5
O107557,2024-06-13,C10494,Corporate,Online,France,Paris,Europe,Coffee,Espresso Blend,5,17.5,0.0,7.74,87.5
O107559,2024-02-14,C10381,Consumer,Online,United States,New York,North America,Equipment,French Press,4,28.0,0.1,6.29,100.8
O107560,2024-03-26,C10218,Consumer,Store Pickup,United Kingdom,Manchester,Europe,Coffee,Espresso Blend,5,17.5,0.0,8.64,87.5
O107562,2024-06-07,C10218,Consumer,Store Pickup,Australia,Sydney,APAC,Bakery,Cookie Pack,3,8.55,0.15,12.34,21.8
O107565,2024-05-11,C10248,Consumer,Online,United States,Austin,North America,Bakery,Biscotti Jar,4,11.5,0.05,12.25,43.7
O107566,2024-06-09,C10401,Small Business,online,Germany,Hamburg,Europe,Merch,Tote Bag,4,$18.0,0.0,5.37,72.0
O107569,2024-02-04,C10291,Small Business,Online,Australia,Melbourne,APAC,Bakery,Cookie Pack,2,8.55,0.0,3.05,17.1
O107571,2024-06-18,C10259,Consumer,Store Pickup,Germany,Munich,Europe,Bakery,Biscotti Jar,2,11.5,0.0,8.08,23.0
O107573,2024-04-29,C10538,Consumer,Online,France,Lyon,Europe,Coffee,Colombian Beans,3,15.67,0.0,9.71,47.02
O107576,2024-02-10,C10534,Consumer,Marketplace,United States,San Jose,North America,Equipment,Pour Over Kit,1,32.3,0.0,7.04,32.3
O107579,2024-01-17,C10262,Consumer,Online,Canada,Montreal,North America,Coffee,Colombian Beans,5,17.32,0.0,7.56,86.62
O107582,2024-05-14,C10601,Consumer,Online,France,Paris,Europe,Tea,Earl Grey,1,11.0,0.0,8.82,11.0
O107585,2024-01-23,C10002,Consumer,Online,United States,San Jose,North America,Bakery,Cookie Pack,2,9.0,0.0,10.99,18.0
O107586,2024-02-24,C10622,Consumer,Marketplace,Germany,Munich,Europe,Bakery,Cookie Pack,2,9.0,0.05,8.07,17.1
O107588,2024-01-21,C10152,Consumer,Marketplace,United States,Seattle,North America,Bakery,Biscotti Jar,5,11.5,0.0,7.81,57.5
O107591,2024-01-10,C10074,,Store Pickup,United States,New York,North America,Tea,Green Tea,5,12.0,0.0,6.51,60.0
O107592,2024-03-28,C10065,Small Business,Online,United States,Chicago,North America,Tea,Green Tea,5,12.0,0.15,9.88,51.0
O107595,2024-04-08,C10409,Consumer,Online,Australia,Melbourne,APAC,Bakery,Cookie Pack,3,8.55,0.0,,25.65
O107598,2024-03-25,C10635,Consumer,Online,United States,Chicago,North America,Coffee,Espresso Blend,5,$17.5,0.15,8.91,74.38
O107600,2024-04-28,C10103,Consumer,Online,France,Lyon,Europe,Coffee,Ethiopian Beans,1,18.0,0.1,,16.2
O107601,2024-05-03,C10327,Small Business,Marketplace,Australia,Brisbane,APAC,Merch,T-Shirt,3,26.0,5%,9.01,74.1
O107602,2024-05-05,C10417,Corporate,Marketplace, UNITED STATES ,Austin,North America,Tea,Matcha Tin,3,19.0,0.0,8.4,57.0
O107605,2024-03-07,C10014,Consumer,Online,Australia,Brisbane,APAC,Merch,T-Shirt,5,26.0,0.0,9.23,130.0
O107607,2024-01-20,C10626,Small Business,Online,Australia,Sydney,APAC,Equipment,Burr Grinder,4,79.0,0.0,11.55,316.0
O107608,2024-04-22,C10603,Corporate,Online,United Kingdom,London,Europe,Bakery,Croissant Box,3,15.0,0.1,4.34,40.5
O107610,2024-02-12,C10585,Consumer,Store Pickup,United States,San Jose,North America,Bakery,Croissant Box,1,15.0,0.0,5.67,15.0
O107612,2024-02-10,C10405,Consumer,Marketplace,United States,Austin,North America,Bakery,Cookie Pack,4,9.0,0.0,9.37,36.0
O107613,2024-04-04,C10210,,Marketplace,France,Lyon,Europe,Bakery,Muffin Box,1,13.0,0.0,4.82,13.0
O107616,2024-04-16,C10135,Small Business,Store Pickup,Australia,Melbourne,APAC,Coffee,Cold Brew Pack,2,14.0,0.0,9.5,28.0
O107617,2024-01-02,C10025,Consumer,Online,United States,San Jose,North America,Equipment,French Press,3,28.0,0.05,4.27,79.8
O107618,2024-04-26,C10473,Small Business,Store Pickup,United States,Chicago,North America,Coffee,Cold Brew Pack,5,14.0,0.0,7.5,70.0
O107620,2024-03-14,C10571,Consumer,Online,Germany,Hamburg,Europe,Tea,Herbal Tea,2,10.0,0.0,4.26,20.0
O107623,2024-01-23,C10389,Consumer,Online,Australia,Sydney,APAC,Merch,T-Shirt,2,26.0,0.1,,46.8
O107624,2024-05-06,C10552,Consumer,Online,United States,New York,North America,Bakery,Biscotti Jar,4,11.5,0.0,3.72,46.0
O107627,2024-05-12,C10226,Consumer,Marketplace,Australia,Sydney,APAC,Equipment,French Press,3,28.0,0.0,10.13,84.0
O107630,2024-03-28,C10640,Consumer,Online,United States,New York,North America,Merch,Tote Bag,2,18.0,0.15,3.49,30.6
O107632,2024-05-06,C10255,Consumer,Marketplace,United States,Chicago,North America,Merch,Ceramic Mug,1,14.0,0.0,11.75,14.0
O107635,2024-01-28,C10137,Small Business,Online,Canada,Toronto,North America,Bakery,Biscotti Jar,-1,11.5,0.0,8.83,-11.5
O107636,04/03/2024,C10199,Small Business,Online,Germany,Hamburg,Europe,Coffee,Colombian Beans,4,16.5,0.15,11.7,56.1
O107639,2024-01-09,C10331,Consumer,Online,United States,Chicago,North America,Equipment,Burr Grinder,1,82.95,0.0,8.33,82.95
O107642,2024-05-18,C10488,Consumer,Online,United States,Chicago,North America,Equipment,Burr Grinder,5,75.05,0.1,10.59,337.72
O107643,2024-04-28,C10581,Corporate,Online,United Kingdom,London,Europe,Coffee,Ethiopian Beans,5,18.0,0.0,3.38,90.0
O107644,2024-05-22,C10053,Consumer,Online,Australia,Sydney,APAC,Coffee,Espresso Blend,2,17.5,0.0,5.11,35.0
O107646,2024-02-05,C10404,Consumer,Online,United Kingdom,Manchester,Europe,Coffee,Cold Brew Pack,5,14.0,0.0,12.1,70.0
O107649,2024-06-03,C10082,Corporate,Online,United States,Austin,North America,Equipment,Pour Over Kit,2,34.0,0.0,3.63,68.0
O107652,2024-05-31,C10309,Consumer,Online,France,Marseille,Europe,Coffee,Espresso Blend,1,16.62,0.05,2.88,15.79
O107655,2024-02-27,C10444,Corporate,Marketplace,Germany,Hamburg,Europe,Tea,Earl Grey,5,11.0,0.0,5.87,55.0
O107656,2024-03-21,C10406,Consumer,Online,United States,Seattle,North America,Merch,T-Shirt,3,27.3,0.0,8.36,81.9
O107659,2024-05-13,C10132,Consumer,Online,Canada,Vancouver,North America,Equipment,Pour Over Kit,5,34.0,0.0,8.79,170.0
O107662,2024-02-01,C10422,Consumer,Store Pickup,United Kingdom,Birmingham,Europe,Coffee,Cold Brew Pack,4,14.7,0.0,6.62,58.8
O107663,2024-01-18,C10098,Consumer,Marketplace,United Kingdom,Birmingham,Europe,Coffee,Cold Brew Pack,4,14.7,0.0,11.27,58.8
O107664,2024-01-06,C10441,Small Business,Marketplace,United States,Chicago,North America,Coffee,Espresso Blend,4,17.5,0.0,10.15,70.0
O107666,2024-04-19,C10077,Consumer,Marketplace,United Kingdom,Birmingham,Europe,Tea,Green Tea,1,12.0,0.0,4.39,12.0
O107668,2024-01-28,C10222,Corporate,Online,Canada,Vancouver,North America,Merch,Tote Bag,3,18.0,0.0,11.47,54.0
O107670,2024-06-04,C10136,,Online,United Kingdom,Birmingham,Europe,Coffee,Colombian Beans,4,16.5,0.05,9.04,62.7
O107672,2024-05-31,C10101,Consumer,Online,United States,New York,North America,Equipment,Milk Frother,2,24.0,0.0,4.64,48.0
O107674,2024-03-15,C10220,Consumer,Store Pickup,United States,Chicago,North America,Coffee,Cold Brew Pack,2,14.0,0.0,5.36,28.0
O107675,2024-01-20,C10526,Consumer,Online,United States,,North America,Coffee,Colombian Beans,4,16.5,0.0,,66.0
O107676,2024-03-21,C10293,Small Business,Online,United States,Chicago,North America,Coffee,Ethiopian Beans,4,18.0,0.0,3.89,72.0
O107679,2024-06-02,C10478,Consumer,Online,Germany,Berlin,Europe,Coffee,Cold Brew Pack,3,14.0,0.0,4.05,42.0
O107682,2024-05-22,C10369,,Marketplace,United States,Austin,North America,Tea,Matcha Tin,3,19.0,0.0,11.92,57.0
O107684,2024-03-27,C10086,Consumer,Online,France,Lyon,Europe,Equipment,French Press,4,28.0,0.0,8.69,112.0
O107685,2024-03-21,C10381,Small Business,Online,United States,San Jose,North America,Equipment,French Press,3,26.6,0.0,12.18,79.8
O107686,2024-06-21,C10647,Consumer,Online,United States,San Jose,North America,Tea,Earl Grey,5,11.0,0%,9.87,55.0
O107687,2024-03-13,C10624,Small Business,Store Pickup,United States,Seattle,North America,Merch,T-Shirt,5,27.3,0.05,4.34,129.67
O107688,2024-01-18,C10602,,Marketplace,Germany,Berlin,Europe,Tea,Matcha Tin,5,19.0,0.0,9.62,95.0
O107689,2024-04-05,C10055,Consumer,Store Pickup,United States,New York,North America,Coffee,Ethiopian Beans,1,18.0,0.0,,18.0
O107692,2024-06-30,C10506,Corporate,Store Pickup,Canada,Toronto,North America,Equipment,Pour Over Kit,5,34.0,0.0,9.57,170.0
O107695,2024-04-10,C10456,Consumer,Online,France,Paris,Europe,Coffee,Colombian Beans,1,16.5,0.0,2.62,16.5
O107696,2024-05-20,C10309,Consumer,Store Pickup,United Kingdom,London,Europe,bAKERY,Croissant Box,1,15.0,0.05,12.26,14.25
O107699,2024-06-26,C10335,Small Business,Online,Australia,Sydney,APAC,Coffee,Colombian Beans,3,16.5,0.0,5.8,49.5
O107702,2024-02-21,C10386,Consumer,Online,Germany,Berlin,Europe,Equipment,Pour Over Kit,2,32.3,0.0,11.01,64.6
O107704,2024-02-10,C10069,Consumer,Online,United States,New York,North America,Tea,Matcha Tin,3,19.0,0.0,,57.0
O107706,2024-04-13,C10117,Consumer,Online,United Kingdom,London,Europe,Coffee,Espresso Blend,3,17.5,0.0,2.81,52.5
O107709,2024-06-19,C10502,,Store Pickup,United Kingdom,Birmingham,Europe,Merch,Ceramic Mug,2,14.0,0.0,2.61,28.0
O107711,2024-02-02,C10323,Corporate,Store Pickup,Germany,Hamburg,Europe,Merch,Ceramic Mug,2,14.0,0.0,8.69,28.0
O107712,2024-05-31,C10357,Consumer,Online,United States,San Jose,North America,Bakery,Muffin Box,1,13.0,0.1,10.7,11.7
O107713,2024-05-31,C10406,Corporate,Marketplace,United Kingdom,London,Europe,Merch,Travel Mug,4,23.1,0.0,11.9,92.4
O107716,2024-06-28,C10380,Consumer,Online,United States,San Jose,North America,Bakery,Muffin Box,0,13.0,0.0,9.11,65.0
O107718,2024-04-07,C10454,Consumer,Marketplace,United States,Austin,North America,Equipment,French Press,1,28.0,0.0,11.28,28.0
O107719,2024-03-17,C10044,Small Business,Online,Canada,Vancouver,North America,Coffee,Ethiopian Beans,4,$17.1,0.0,12.37,68.4
O107722,2024-03-13,C10322,Small Business,Online,United States,Seattle,North America,Coffee,Cold Brew Pack,3,14.0,0.0,5.34,42.0
O107723,2024-02-14,C10574,Consumer,Online,Germany,Munich,Europe,Coffee,Espresso Blend,1,17.5,0.05,5.58,16.62
O107725,2024-06-21,C10248,Consumer,Online,United States,Chicago,North America,Coffee,Espresso Blend,1,17.5,0.0,6.45,17.5
O107726,2024-06-05,C10646,Consumer,Online,United Kingdom,Birmingham,Europe,Equipment,Burr Grinder,3,79.0,0.0,8.01,237.0
O107728,2024-01-16,C10545,Consumer,Online,United States,Chicago,North America,Coffee,Espresso Blend,4,17.5,0.1,11.23,63.0
O107729,2024-02-28,C10296,Corporate,Online,United Kingdom,Birmingham,Europe,Merch,Tote Bag,4,$18.0,0.0,11.81,72.0
O107730,2024-03-23,C10142,Small Business,Marketplace,United Kingdom,Manchester,Europe,Coffee,Colombian Beans,3,17.32,0.0,9.51,51.97
O107732,2024-05-04,C10280,Consumer,Online,Canada,Vancouver,North America,Merch,Travel Mug,5,22.0,0.1,4.21,99.0
O107734,2024-04-21,C10071,Corporate,Online,United States,San Jose,North America,Bakery,Cookie Pack,4,8.55,0.0,3.67,34.2
O107737,2024-05-20,C10525,Small Business,Online,United Kingdom,Manchester,Europe,Bakery,Biscotti Jar,3,11.5,0.0,6.74,34.5
O107739,2024-04-01,C10020,Small Business,Store Pickup,Canada,Montreal,North America,Equipment,French Press,4,28.0,0.0,7.87,112.0
O107740,2024-03-30,C10626,,Marketplace,United Kingdom,Manchester,Europe,Tea,Earl Grey,3,11.0,0.0,3.04,33.0
O107743,2024-02-21,C10115,Small Business,Online,United States,Seattle,North America,Bakery,Biscotti Jar,3,11.5,0.0,6.34,34.5
O107746,2024-04-01,C10473,Consumer,Online,France,Lyon,Europe,Equipment,French Press,5,26.6,0.0,3.72,133.0
O107747,2024-06-03,C10254,Consumer,Online,Australia,Brisbane,APAC,Tea,Herbal Tea,1,10.5,0.0,10.65,10.5
O107749,2024-06-16,C10327,Small Business,Online,Germany,Munich,Europe,Merch,Ceramic Mug,2,14.0,0.1,5.55,25.2
O107752,2024-03-10,C10258,Consumer,Store Pickup,Germany,Hamburg,Europe,Merch,Ceramic Mug,3,14.0,0.0,5.21,42.0
O107755,2024-02-04,C10109,Consumer,Store Pickup,United States,San Jose,North America,Equipment,French Press,1,28.0,0.0,6.46,28.0
O107757,2024-01-17,C10310,Consumer,Marketplace,United States,Seattle,North America,Equipment,Pour Over Kit,3,34.0,0.0,6.52,102.0
O107759,2024-04-16,C10072,Small Business,Online,Canada,Montreal,North America,Coffee,Ethiopian Beans,3,18.0,0.0,7.42,54.0
O107762,2024-04-15,C10263,Small Business,Online,United States,Chicago,North America,Tea,Green Tea,4,12.6,0.0,10.46,50.4
O107763,2024-02-02,C10160,Small Business,Online,United States,Seattle,North America,Tea,Herbal Tea,1,10.0,0.0,7.62,10.0
O107766,2024-05-23,C10332,Corporate,Online,Australia,Melbourne,APAC,Bakery,Biscotti Jar,3,11.5,0.0,5.57,34.5
O107768,2024-01-11,C10551,Consumer,Online,Germany,Munich,Europe,Bakery,Croissant Box,3,15.0,0.0,2.61,45.0
O107770,2024-01-25,C10611,Consumer,Online,Australia,Melbourne,APAC,Bakery,Biscotti Jar,1,10.92,0.0,2.78,10.92
O107771,2024-03-29,C10237,Small Business,Marketplace,France,Paris,Europe,Merch,Travel Mug,5,22.0,0.0,10.34,110.0
O107774,2024-02-17,C10179,Small Business,Online,Germany,Hamburg,Europe,Coffee,Espresso Blend,2,17.5,0.0,8.8,35.0
O107775,2024-04-30,C10045,,,United States,Chicago,North America,Merch,T-Shirt,2,26.0,0.0,,52.0
O107778,2024-06-30,C10606,Consumer,Online,United Kingdom,London,Europe,Coffee,Espresso Blend,4,17.5,0.0,8.57,70.0
O107780,2024-03-26,C10188,Consumer,Online,Canada,Toronto,North America,Merch,T-Shirt,5,24.7,0.0,9.97,123.5
O107782,2024-04-20,C10338,Consumer,Online,Canada,Toronto,North America,Tea,Herbal Tea,5,10.0,0.0,12.47,50.0
O107783,2024-01-21,C10121,Consumer,Online,United States,Seattle,North America,Tea,Matcha Tin,3,19.0,0.0,3.92,57.0
O107784,2024-03-31,C10043,Small Business,Store Pickup,United States,San Jose,North America,Merch,T-Shirt,1,24.7,0.0,3.54,24.7
O107785,2024-02-10,C10170,Consumer,Store Pickup,Germany,,Europe,Coffee,Colombian Beans,5,16.5,0.0,9.15,82.5
O107788,2024-02-24,C10231,Small Business,Online,Australia,Brisbane,APAC,Coffee,Espresso Blend,2,17.5,0.0,3.01,35.0
O107791,2024-03-19,C10247,Consumer,Online,France,Lyon,Europe,Coffee,Espresso Blend,2,17.5,0.0,10.77,35.0
O107794,2024-06-28,C10398,Corporate,Marketplace,United Kingdom,Manchester,Europe,Merch,T-Shirt,3,26.0,0.0,9.78,78.0
O107795,2024-01-11,C10560,Consumer,Online,France,Lyon,Europe,Bakery,Biscotti Jar,3,10.92,0.15,7.68,27.86
O107798,2024-06-04,C10369,Consumer,Online,Canada,Montreal,North America,Equipment,Pour Over Kit,2,34.0,0.05,7.46,64.6
O107799,2024-01-09,C10474,Consumer,Online,United States,Chicago,North America,Coffee,Colombian Beans,4,16.5,0.0,12.34,66.0
O107800,2024-06-10,C10540,Consumer,Marketplace,United States,San Jose,North America,Tea,Matcha Tin,5,19.0,0.0,3.5,95.0
O107801,2024-02-16,C10173,Small Business,Online,United States,,North America,Bakery,Muffin Box,4,13.0,0.0,10.9,52.0
O107804,2024-05-24,C10102,Consumer,Online,United States,Seattle,North America,Coffee,Espresso Blend,2,17.5,0.0,9.51,35.0
O107807,2024-02-16,C10214,Consumer,Marketplace,United Kingdom,,Europe,Coffee,Colombian Beans,2,16.5,0.0,9.5,33.0
O107808,2024-06-14,C10647,Consumer,Online,United States,San Jose,North America,Merch,Travel Mug,1,22.0,0.0,5.84,22.0
