order_id,order_date,region,state,segment,category,sub_category,ship_mode,quantity,discount,sales,profit,customer_id
ORD-2024-05523,2024-03-16,West,Oregon,Consumer,Technology,Accessories,Standard Class,3,0.08,94.51,21.69,C11585
ORD-2025-05524,2025-08-21,West,Oregon,Corporate,Office Supplies,Storage,Standard Class,2,0.09,108.38,5.49,C11220
ORD-2024-05525,2024-09-26,East,Massachusetts,Consumer,Office Supplies,Storage,Second Class,5,0.06,306.99,32.5,C10619
ORD-2024-05526,2024-08-12,Central,Minnesota,Consumer,Furniture,Furnishings,First Class,5,0.24,251.14,-4.33,C11611
ORD-2025-05527,2025-06-13,South,Texas,Consumer,Technology,Accessories,Standard Class,2,0.12,46.99,0.02,C11620
ORD-2024-05528,2024-04-22,Central,Ohio,Home Office,Office Supplies,Appliances,Second Class,5,0.06,529.41,74.07,C10113
ORD-2024-05529,2024-09-07,East,Pennsylvania,Consumer,Office Supplies,Storage,Standard Class,3,0.02,160.02,34.58,C10750
ORD-2024-05530,2024-08-20,South,Georgia,Consumer,Furniture,Bookcases,Second Class,7,0.11,640.21,47.68,C10191
ORD-2025-05531,2025-12-14,South,Florida,Consumer,Furniture,Bookcases,Second Class,3,0.23,397.48,-24.07,C10967
ORD-2024-05532,2024-03-23,West,Washington,Consumer,Furniture,Chairs,Standard Class,5,0.29,584.4,-55.38,C11341
ORD-2024-05533,2024-05-04,West,Washington,Corporate,Furniture,Bookcases,Standard Class,1,0.26,109.31,-11.95,C10590
ORD-2024-05534,2024-06-23,Central,Ohio,Consumer,Office Supplies,Paper,Standard Class,6,0.32,110.79,-3.85,C11720
ORD-2024-05535,2024-03-09,Central,Minnesota,Consumer,Technology,Phones,Same Day,2,0.04,377.57,40.79,C10784
ORD-2024-05536,2024-02-16,South,Georgia,Consumer,Technology,Copiers,Standard Class,1,0.18,307.56,33.61,C10789
ORD-2024-05537,2024-09-12,Central,Minnesota,Consumer,Technology,Accessories,Second Class,3,0.33,80.02,-20.55,C10278
ORD-2025-05538,2025-12-27,Central,Ohio,Corporate,Technology,Copiers,Standard Class,5,0.06,2271.09,428.79,C10741
ORD-2024-05539,2024-01-30,South,Florida,Home Office,Technology,Accessories,Second Class,4,0.2,92.68,7.41,C10045
ORD-2024-05540,2024-10-07,Central,Ohio,Consumer,Technology,Accessories,Second Class,7,0.19,284.15,7.48,C11584
ORD-2024-05541,2024-08-24,West,Washington,Consumer,Technology,Copiers,Second Class,4,0.18,1166.63,128.66,C10197
ORD-2024-05542,2024-09-04,South,North Carolina,Consumer,Technology,Copiers,First Class,6,0.02,3097.88,675.34,C10915
ORD-2025-05543,2025-01-02,West,Washington,Corporate,Furniture,Chairs,Standard Class,1,0.17,142.7,-2.37,C10480
ORD-2025-05544,2025-05-09,South,Georgia,Corporate,Technology,Copiers,Standard Class,8,0.12,3174.89,463.11,C11433
ORD-2024-05545,2024-01-25,South,Florida,Consumer,Office Supplies,Paper,Same Day,1,0.14,18.77,-36.35,C11647
ORD-2025-05546,2025-08-08,Central,Michigan,Corporate,Furniture,Furnishings,Standard Class,8,0.11,745.0,69.91,C11470
ORD-2025-05547,2025-12-18,Central,Michigan,Corporate,Technology,Phones,Second Class,1,0.32,160.01,-17.95,C10229
ORD-2025-05548,2025-05-04,East,New York,Home Office,Furniture,Tables,Second Class,3,0.21,869.48,-18.2,C10125
ORD-2025-05549,2025-05-08,East,New York,Consumer,Office Supplies,Paper,Second Class,6,0.05,83.34,3.21,C11795
ORD-2024-05550,2024-11-09,East,Pennsylvania,Consumer,Office Supplies,Appliances,Standard Class,7,0.1,576.16,47.23,C11095
ORD-2025-05551,2025-08-28,Central,Michigan,Consumer,Technology,Copiers,Standard Class,6,0.04,2896.17,614.67,C10823
ORD-2025-05552,2025-01-09,Central,Michigan,Home Office,Office Supplies,Paper,Second Class,3,0.07,46.22,1.15,C10731
ORD-2025-05553,2025-09-30,Central,Ohio,Corporate,Furniture,Furnishings,Standard Class,6,0.16,264.84,-13.56,C11314
ORD-2024-05554,2024-01-25,West,Arizona,Corporate,Technology,Machines,Second Class,7,0.09,2851.58,497.98,C10938
ORD-2024-05555,2024-11-29,East,Pennsylvania,Consumer,Technology,Copiers,Standard Class,5,0.19,2148.7,215.22,C10979
ORD-2024-05556,2024-12-20,South,North Carolina,Consumer,Furniture,Furnishings,Standard Class,3,0.04,182.2,-4.67,C11394
ORD-2024-05557,2024-04-25,East,New Jersey,Consumer,Furniture,Furnishings,Standard Class,8,0.27,330.92,-20.36,C11527
ORD-2024-05558,2024-02-17,Central,Minnesota,Corporate,Office Supplies,Appliances,Same Day,8,0.04,912.2,125.24,C10306
ORD-2024-05559,2024-04-08,South,Texas,Consumer,Office Supplies,Appliances,Standard Class,5,0.18,340.79,23.4,C10153
ORD-2025-05560,2025-04-03,Central,Minnesota,Consumer,Technology,Machines,Standard Class,5,0.06,1374.36,261.96,C11183
ORD-2025-05561,2025-06-06,East,Pennsylvania,Corporate,Furniture,Furnishings,Same Day,1,0.06,56.78,-54.11,C10370
ORD-2025-05562,2025-08-19,South,Georgia,Consumer,Technology,Accessories,Second Class,4,0.1,99.04,-5.66,C10861
ORD-2025-05563,2025-02-08,West,California,Consumer,Furniture,Chairs,Same Day,7,0.15,1374.97,27.09,C10149
ORD-2024-05564,2024-08-01,South,Florida,Consumer,Office Supplies,Storage,Standard Class,1,0.15,35.04,-0.26,C10562
ORD-2025-05565,2025-11-15,West,Oregon,Corporate,Office Supplies,Binders,First Class,3,0.16,54.82,-13.36,C10116
ORD-2025-05566,2025-05-17,West,California,Corporate,Office Supplies,Storage,Standard Class,2,0.2,95.85,-5.0,C11439
ORD-2025-05567,2025-12-21,South,Florida,Home Office,Office Supplies,Binders,First Class,3,0.06,84.09,-22.1,C10723
ORD-2025-05568,2025-03-23,West,Arizona,Consumer,Furniture,Bookcases,First Class,7,0.09,1040.73,90.85,C11549
ORD-2025-05569,2025-07-29,Central,Ohio,Home Office,Furniture,Furnishings,Standard Class,4,0.07,271.39,29.8,C10459
ORD-2024-05570,2024-09-14,South,North Carolina,Home Office,Furniture,Chairs,Standard Class,3,0.28,283.81,-25.66,C10000
ORD-2024-05571,2024-04-30,South,Texas,Corporate,Furniture,Chairs,Second Class,4,0.2,578.89,-21.62,C10874
ORD-2024-05572,2024-02-23,South,Texas,Home Office,Office Supplies,Storage,Standard Class,2,0.13,76.36,-4.85,C11194
ORD-2024-05573,2024-11-26,East,Pennsylvania,Consumer,Furniture,Bookcases,Second Class,8,0.12,1289.5,71.56,C10022
ORD-2024-05574,2024-08-28,Central,Illinois,Consumer,Technology,Accessories,Standard Class,2,0.51,28.06,-11.69,C10149
ORD-2025-05575,2025-06-13,West,Arizona,Consumer,Office Supplies,Appliances,First Class,6,0.04,414.35,60.85,C11200
ORD-2025-05576,2025-04-27,East,New York,Corporate,Office Supplies,Appliances,Standard Class,5,0.35,255.65,-16.49,C10122
ORD-2024-05577,2024-07-05,South,North Carolina,Corporate,Furniture,Tables,Standard Class,7,0.08,1973.79,164.38,C11468
ORD-2025-05578,2025-10-17,East,New Jersey,Corporate,Office Supplies,Storage,Standard Class,3,0.13,135.92,9.16,C10675
ORD-2024-05579,2024-09-18,Central,Minnesota,Consumer,Technology,Machines,Standard Class,5,0.04,1543.24,304.25,C10856
ORD-2024-05580,2024-12-29,East,New Jersey,Consumer,Furniture,Bookcases,Standard Class,1,0.18,103.7,-10.38,C10287
ORD-2025-05581,2025-05-05,Central,Ohio,Consumer,Technology,Machines,Standard Class,7,0.13,1887.34,254.07,C10918
ORD-2025-05582,2025-03-06,South,North Carolina,Corporate,Technology,Phones,Standard Class,1,0.08,180.78,36.57,C10722
ORD-2024-05583,2024-08-26,West,California,Consumer,Office Supplies,Binders,First Class,1,0.15,16.67,2.61,C10246
ORD-2024-05584,2024-10-30,Central,Minnesota,Home Office,Technology,Machines,Standard Class,6,0.19,1060.24,73.47,C10429
ORD-2024-05585,2024-10-24,South,Florida,Consumer,Office Supplies,Appliances,Second Class,1,0.09,68.6,6.8,C11168
ORD-2024-05586,2024-03-16,East,New Jersey,Consumer,Office Supplies,Appliances,Standard Class,1,0.03,89.65,18.9,C11716
ORD-2025-05587,2025-11-30,West,Oregon,Home Office,Technology,Accessories,Standard Class,8,0.15,323.94,25.63,C11392
ORD-2024-05588,2024-11-28,Central,Illinois,Consumer,Office Supplies,Appliances,Standard Class,3,0.27,150.12,-18.96,C10819
ORD-2025-05589,2025-10-03,East,New Jersey,Consumer,Furniture,Tables,,8,0.17,1327.56,-10.12,C11457
ORD-2025-05590,2025-04-18,West,Arizona,Consumer,Technology,Accessories,Standard Class,5,0.32,76.27,-17.15,C10809
ORD-2024-05591,2024-10-09,South,Texas,Consumer,Office Supplies,Binders,Standard Class,5,0.11,136.78,2.59,C11137
ORD-2025-05592,2025-08-13,Central,Michigan,Home Office,Office Supplies,Appliances,Standard Class,4,0.11,318.84,31.37,C11717
ORD-2024-05593,2024-03-12,South,Texas,Corporate,Furniture,Chairs,Standard Class,1,0.13,108.22,-7.99,C11085
ORD-2024-05594,2024-09-19,South,Texas,Consumer,Office Supplies,Binders,Standard Class,2,0.29,36.92,-0.75,C10023
ORD-2025-05595,2025-12-03,Central,Illinois,Corporate,Furniture,Tables,Standard Class,4,0.11,785.03,31.15,C11080
ORD-2025-05596,2025-07-28,West,California,Consumer,Office Supplies,Storage,Standard Class,4,0.09,272.64,33.36,C10389
ORD-2024-05597,2024-01-12,East,New York,Corporate,Furniture,Tables,Second Class,3,0.18,556.49,-34.53,C11106
ORD-2024-05598,2024-05-20,West,California,Home Office,Technology,Phones,Standard Class,4,0.01,1255.69,309.1,C10626
ORD-2025-05599,2025-07-08,South,Florida,Home Office,Furniture,Tables,Standard Class,2,0.14,500.63,-2.9,C11618
ORD-2024-05600,2024-01-17,West,California,Consumer,Technology,Accessories,Standard Class,5,0.08,145.05,18.11,C11516
ORD-2024-05601,2024-03-03,East,New York,Consumer,Furniture,Tables,Standard Class,4,0.26,744.38,-63.78,C10626
ORD-2024-05602,2024-09-09,East,Pennsylvania,Consumer,Office Supplies,Appliances,Standard Class,8,0.16,709.96,72.39,C10075
ORD-2025-05603,2025-04-09,West,California,Corporate,Furniture,Tables,Second Class,3,0.08,697.09,41.3,C10159
ORD-2025-05604,2025-01-10,West,Arizona,Corporate,Technology,Phones,Second Class,7,0.28,844.38,20.07,C10664
ORD-2025-05605,2025-06-03,Central,Minnesota,Consumer,Furniture,Tables,Second Class,1,0.25,222.18,-72.23,C10063
ORD-2024-05606,2024-03-30,West,Oregon,Home Office,Technology,Machines,Standard Class,8,0.03,2704.56,625.63,C10735
ORD-2025-05607,2025-12-20,West,Oregon,Consumer,Office Supplies,Binders,Standard Class,2,0.06,69.19,25.96,C10515
ORD-2025-05608,2025-09-21,East,Pennsylvania,Consumer,Office Supplies,Paper,Standard Class,1,0.19,11.59,-12.69,C11190
ORD-2024-05609,2024-06-23,Central,Michigan,Consumer,Office Supplies,Binders,First Class,6,0.15,185.48,-6.22,C10129
ORD-2024-05610,2024-03-16,Central,Ohio,Consumer,Technology,Machines,Second Class,4,0.15,1256.54,157.98,C11430
ORD-2025-05611,2025-09-04,East,New Jersey,Consumer,Furniture,Bookcases,Standard Class,5,0.09,608.11,56.83,C10710
ORD-2025-05612,2025-10-24,Central,Ohio,Consumer,Furniture,Furnishings,Same Day,3,0.06,158.78,-11.82,C11107
ORD-2025-05613,2025-02-03,East,New York,Consumer,Office Supplies,Appliances,Standard Class,7,0.12,755.94,100.86,C11571
ORD-2024-05614,2024-03-11,South,Georgia,Consumer,Office Supplies,Binders,Standard Class,2,0.05,38.64,9.32,C10699
ORD-2024-05615,2024-06-28,West,Washington,Corporate,Technology,Phones,Standard Class,5,0.03,1365.09,322.7,C11460
ORD-2024-05616,2024-05-03,Central,Ohio,Consumer,Furniture,Bookcases,Standard Class,2,0.32,196.25,-19.31,C10016
ORD-2025-05617,2025-01-15,South,North Carolina,Corporate,Office Supplies,Storage,First Class,3,0.2,115.63,-23.51,C11621
ORD-2024-05618,2024-10-19,South,Florida,Consumer,Office Supplies,Storage,First Class,8,0.1,316.64,18.16,C10250
ORD-2024-05619,2024-07-13,West,California,Consumer,Office Supplies,Appliances,Second Class,3,0.07,252.49,30.76,C10499
ORD-2024-05620,2024-08-15,East,New York,Home Office,Technology,Machines,Standard Class,4,0.2,1153.2,96.16,C10615
ORD-2025-05621,2025-03-06,Central,Minnesota,Consumer,Office Supplies,Storage,Second Class,2,0.02,103.39,-13.35,C10854
ORD-2025-05622,2025-03-11,West,Arizona,Consumer,Technology,Copiers,Second Class,6,0.04,2707.95,613.23,C11485
ORD-2025-05623,2025-04-05,South,North Carolina,Home Office,Office Supplies,Storage,Standard Class,6,0.14,235.62,11.53,C10329
ORD-2025-05624,2025-09-09,Central,Minnesota,Corporate,Office Supplies,Paper,Standard Class,4,0.04,69.06,21.08,C11472
ORD-2024-05625,2024-01-21,Central,Ohio,Consumer,Office Supplies,Paper,Second Class,2,0.04,63.84,,C11784
ORD-2024-05626,2024-03-04,West,California,Consumer,Office Supplies,Storage,First Class,2,0.01,216.55,33.14,C11339
ORD-2024-05627,2024-06-13,Central,Michigan,Corporate,Technology,Machines,First Class,1,0.23,316.84,15.87,C11016
ORD-2024-05628,2024-01-27,Central,Illinois,Home Office,Technology,Phones,Standard Class,4,0.08,678.53,99.07,C11488
ORD-2024-05629,2024-11-06,South,Georgia,Consumer,Technology,Machines,Standard Class,2,0.27,560.27,-4.28,C10295
ORD-2024-05630,2024-10-11,West,California,Consumer,Technology,Phones,First Class,2,0.12,311.19,40.57,C11229
ORD-2025-05631,2025-10-21,West,Arizona,Consumer,Furniture,Bookcases,First Class,8,0.31,762.93,-65.4,C10304
ORD-2024-05632,2024-10-07,East,Pennsylvania,Consumer,Technology,Accessories,Standard Class,8,0.1,343.82,21.49,C10823
ORD-2024-05633,2024-06-12,West,California,Consumer,Office Supplies,Paper,Second Class,3,0.05,45.46,-8.85,C11360
ORD-2024-05634,2024-08-11,Central,Minnesota,Consumer,Furniture,Chairs,First Class,7,0.12,957.8,48.71,C11401
ORD-2024-05635,2024-05-25,South,Texas,Consumer,Office Supplies,Storage,First Class,1,0.12,35.88,-5.18,C11233
ORD-2024-05636,2024-01-30,East,Pennsylvania,Consumer,Office Supplies,Paper,First Class,6,0.09,74.26,10.42,C10162
ORD-2024-05637,2024-02-14,South,Georgia,Home Office,Technology,Copiers,Standard Class,8,0.02,3551.0,782.22,C11417
ORD-2025-05638,2025-04-15,West,Arizona,Consumer,Technology,Copiers,Second Class,6,0.22,2880.94,207.48,C10810
ORD-2024-05639,2024-02-03,West,Oregon,Consumer,Furniture,Chairs,Standard Class,3,0.18,507.59,-12.77,C10019
ORD-2025-05640,2025-10-14,West,Arizona,Consumer,Office Supplies,Storage,First Class,7,0.04,376.53,49.89,C10719
ORD-2025-05641,2025-03-02,East,Massachusetts,Home Office,Furniture,Bookcases,Standard Class,7,0.35,865.4,-111.71,C11424
ORD-2024-05642,2024-08-08,South,Texas,Corporate,Technology,Phones,Second Class,4,0.04,514.35,116.98,C11015
ORD-2025-05643,2025-06-17,West,California,Corporate,Office Supplies,Paper,Second Class,6,0.07,89.48,16.27,C11574
ORD-2025-05644,2025-11-22,Central,Minnesota,Consumer,Technology,Machines,Second Class,4,0.07,1043.99,199.7,C10049
ORD-2025-05645,2025-01-01,East,Massachusetts,Home Office,Office Supplies,Storage,Standard Class,2,0.04,163.74,15.6,C11115
ORD-2025-05646,2025-07-03,South,Texas,Consumer,Furniture,Chairs,Standard Class,5,0.12,691.32,41.08,C11491
ORD-2025-05647,2025-08-04,West,Oregon,Consumer,Office Supplies,Paper,Second Class,7,0.08,124.2,5.07,C11733
ORD-2024-05648,2024-04-25,West,Arizona,Corporate,Office Supplies,Storage,Standard Class,7,0.14,399.18,43.07,C10200
ORD-2024-05649,2024-08-26,West,Oregon,Corporate,Office Supplies,Appliances,Standard Class,3,0.14,228.56,17.58,C10175
ORD-2024-05650,2024-11-30,East,Massachusetts,Corporate,Furniture,Tables,Same Day,7,0.25,1578.02,-119.06,C10416
ORD-2025-05651,2025-03-16,West,Arizona,Home Office,Technology,Phones,Second Class,4,0.21,924.37,63.76,C10802
ORD-2024-05652,2024-05-27,South,Texas,Home Office,Office Supplies,Storage,Second Class,7,0.1,355.55,33.71,C11685
ORD-2024-05653,2024-01-09,Central,Minnesota,Consumer,Furniture,Chairs,Standard Class,2,0.1,252.49,31.06,C10918
ORD-2024-05654,2024-10-14,Central,Illinois,Consumer,Technology,Machines,Second Class,2,0.2,332.47,37.64,C11069
ORD-2025-05655,2025-01-22,Central,Ohio,Consumer,Office Supplies,Appliances,Second Class,3,0.13,397.55,20.89,C11112
ORD-2024-05656,2024-02-19,West,Oregon,Home Office,Technology,Phones,Second Class,7,0.06,1438.82,291.07,C10227
ORD-2025-05657,2025-05-31,East,New Jersey,Consumer,Technology,Copiers,Same Day,8,0.12,4563.63,654.42,C10886
ORD-2025-05658,2025-09-29,South,Georgia,Home Office,Office Supplies,Binders,Standard Class,8,0.06,183.68,32.4,C11798
ORD-2025-05659,2025-08-09,South,Texas,Consumer,Furniture,Tables,Second Class,6,0.5,1588.89,-429.38,C10014
ORD-2025-05660,2025-11-07,South,North Carolina,Consumer,Technology,Phones,First Class,2,0.01,403.83,70.83,C10348
ORD-2024-05661,2024-10-04,South,Georgia,Consumer,Office Supplies,Appliances,Standard Class,1,0.11,85.67,1.56,C10967
ORD-2024-05662,2024-10-26,West,Arizona,Consumer,Office Supplies,Storage,Standard Class,6,0.1,455.75,63.02,C11188
ORD-2025-05663,2025-08-11,West,California,Home Office,Technology,Copiers,Same Day,5,0.04,1538.66,319.48,C10457
ORD-2025-05664,2025-10-10,West,Oregon,Consumer,Office Supplies,Appliances,Standard Class,3,0.05,353.86,71.45,C10585
ORD-2025-05665,2025-09-09,East,Pennsylvania,Consumer,Office Supplies,Appliances,Standard Class,3,0.1,247.81,22.61,C10315
ORD-2025-05666,2025-08-29,West,California,Consumer,Technology,Accessories,Standard Class,3,0.14,110.6,28.78,C10620
ORD-2024-05667,2024-05-14,East,New York,Consumer,Furniture,Furnishings,Standard Class,2,0.24,88.09,-33.42,C10268
ORD-2025-05668,2025-08-02,Central,Minnesota,Consumer,Technology,Machines,First Class,2,0.06,931.2,148.21,C10146
ORD-2024-05669,2024-05-26,South,Georgia,Consumer,Office Supplies,Appliances,Standard Class,3,0.11,200.44,23.0,C10495
ORD-2025-05670,2025-05-04,Central,Illinois,Home Office,Office Supplies,Storage,Standard Class,8,0.14,344.11,23.86,C10304
ORD-2025-05671,2025-04-22,South,Georgia,Consumer,Technology,Machines,First Class,3,0.12,1068.17,125.12,C11302
ORD-2024-05672,2024-06-07,West,California,Consumer,Office Supplies,Binders,Standard Class,1,0.08,20.9,6.41,C11078
ORD-2025-05673,2025-01-18,West,Arizona,Corporate,Office Supplies,Binders,Second Class,8,0.13,209.65,14.91,C11488
ORD-2024-05674,2024-06-11,Central,Ohio,Consumer,Furniture,Bookcases,First Class,4,0.12,383.19,16.52,C11545
ORD-2025-05675,2025-03-16,East,New York,Consumer,Office Supplies,Paper,First Class,6,0.22,62.82,-38.03,C11207
ORD-2024-05676,2024-07-07,West,Oregon,Corporate,Technology,Accessories,First Class,6,0.16,344.66,26.03,C11139
ORD-2025-05677,2025-02-18,East,New Jersey,Consumer,Office Supplies,Storage,Standard Class,1,0.09,63.21,11.19,C11383
ORD-2024-05678,2024-12-04,West,Oregon,Corporate,Furniture,Chairs,Standard Class,3,0.1,514.7,29.71,C10184
ORD-2025-05679,2025-08-29,East,Pennsylvania,Consumer,Office Supplies,Storage,Standard Class,7,0.06,363.31,54.97,C11581
ORD-2024-05680,2024-06-29,East,Massachusetts,Corporate,Office Supplies,Appliances,Standard Class,2,0.09,115.09,20.38,C10928
ORD-2024-05681,2024-10-14,East,Pennsylvania,Home Office,Furniture,Bookcases,Standard Class,2,0.23,205.93,3.13,C10567
ORD-2024-05682,2024-07-05,Central,Illinois,Consumer,Office Supplies,Paper,Standard Class,3,0.03,61.03,0.69,C11644
ORD-2024-05683,2024-05-17,East,New York,Consumer,Office Supplies,Binders,Standard Class,4,0.12,85.56,-12.77,C10273
ORD-2024-05684,2024-05-09,West,Oregon,Consumer,Office Supplies,Paper,Standard Class,5,0.06,70.6,20.07,C11603
ORD-2024-05685,2024-07-12,West,California,Consumer,Furniture,Tables,Standard Class,5,0.11,925.7,50.45,C10314
ORD-2024-05686,2024-11-11,East,Pennsylvania,Corporate,Technology,Phones,Standard Class,1,0.21,133.22,-20.66,C11155
ORD-2024-05687,2024-05-23,Central,Ohio,Corporate,Office Supplies,Appliances,Standard Class,6,0.14,913.83,85.06,C10142
ORD-2024-05688,2024-01-16,Central,Michigan,Consumer,Office Supplies,Binders,Second Class,4,0.08,177.56,24.25,C11694
ORD-2024-05689,2024-10-28,Central,Minnesota,Corporate,Office Supplies,Binders,Second Class,5,0.1,129.51,-14.97,C10769
ORD-2025-05690,2025-02-26,West,Washington,Consumer,Office Supplies,Storage,First Class,4,0.21,136.75,-14.12,C11739
ORD-2024-05691,2024-09-01,Central,Minnesota,Corporate,Technology,Phones,First Class,2,0.05,335.49,46.13,C11597
ORD-2024-05692,2024-04-16,Central,Michigan,Corporate,Furniture,Bookcases,Second Class,2,0.17,255.03,-7.53,C10160
ORD-2024-05693,2024-03-28,East,New Jersey,Corporate,Technology,Accessories,Second Class,7,0.03,406.87,69.04,C11453
ORD-2024-05694,2024-05-08,Central,Ohio,Consumer,Office Supplies,Binders,Standard Class,8,0.42,118.88,-22.73,C11275
ORD-2024-05695,2024-12-06,East,New Jersey,Corporate,Office Supplies,Appliances,Standard Class,4,0.22,296.55,1.87,C11457
ORD-2024-05696,2024-01-04,Central,Ohio,Consumer,Office Supplies,Storage,First Class,8,0.12,382.13,23.91,C11171
ORD-2024-05697,2024-11-22,Central,Minnesota,Corporate,Furniture,Bookcases,Standard Class,3,0.11,532.61,28.02,C10449
ORD-2025-05698,2025-02-13,West,Arizona,Consumer,Office Supplies,Appliances,Standard Class,5,0.04,529.46,113.85,C10998
ORD-2024-05699,2024-11-01,Central,Minnesota,Consumer,Office Supplies,Storage,Standard Class,5,0.16,156.25,3.91,C11344
ORD-2025-05700,2025-08-29,West,Arizona,Corporate,Office Supplies,Storage,Standard Class,2,0.13,109.08,-9.19,C10764
ORD-2025-05701,2025-12-21,West,Washington,Home Office,Technology,Machines,Second Class,7,0.07,1985.9,380.95,C10851
ORD-2024-05702,2024-08-12,South,North Carolina,Consumer,Office Supplies,Paper,Standard Class,8,0.22,79.81,-24.8,C11015
ORD-2024-05703,2024-12-13,South,Texas,Home Office,Office Supplies,Binders,Standard Class,7,0.15,215.92,-5.41,C10535
ORD-2024-05704,2024-11-16,West,California,Consumer,Office Supplies,Binders,Standard Class,6,0.01,145.69,6.34,C10141
ORD-2025-05705,2025-07-12,East,New York,Corporate,Office Supplies,Binders,Second Class,1,0.25,23.0,-26.7,C11584
ORD-2024-05706,2024-06-29,West,Arizona,Home Office,Office Supplies,Binders,Second Class,5,0.04,132.9,8.39,C11636
ORD-2025-05707,2025-09-09,East,Massachusetts,Consumer,Technology,Phones,Standard Class,2,,377.68,67.04,C11180
ORD-2025-05708,2025-12-11,South,Texas,Home Office,Technology,Phones,First Class,7,0.04,1147.22,197.39,C11172
ORD-2025-05709,2025-01-20,South,Texas,Consumer,Office Supplies,Storage,Standard Class,2,0.02,118.13,5.66,C10799
ORD-2025-05710,2025-09-09,Central,Minnesota,Consumer,Technology,Phones,Second Class,4,0.25,483.53,11.76,C10186
ORD-2024-05711,2024-04-17,East,New York,Corporate,Technology,Copiers,Second Class,4,0.2,1957.25,149.81,C11663
ORD-2025-05712,2025-06-14,Central,Minnesota,Home Office,Furniture,Furnishings,Same Day,6,0.09,290.07,-40.89,C10564
ORD-2025-05713,2025-02-13,East,New York,Home Office,Furniture,Tables,Standard Class,4,0.12,742.64,24.1,C10503
ORD-2024-05714,2024-10-22,South,Georgia,Corporate,Office Supplies,Storage,Standard Class,8,0.12,499.63,52.19,C10598
ORD-2024-05715,2024-06-19,South,Florida,Corporate,Technology,Accessories,Standard Class,1,0.22,28.54,-3.44,C10732
ORD-2024-05716,2024-11-26,Central,Minnesota,Consumer,Office Supplies,Appliances,Standard Class,7,0.04,402.55,93.59,C10205
ORD-2025-05717,2025-05-07,East,New Jersey,Home Office,Office Supplies,Binders,Standard Class,5,0.03,139.65,8.89,C10574
ORD-2024-05718,2024-07-13,East,Pennsylvania,Consumer,Furniture,Tables,Standard Class,1,0.19,265.18,-14.82,C10710
ORD-2024-05719,2024-01-12,West,Washington,Corporate,Furniture,Tables,Standard Class,7,0.29,1610.25,-141.84,C10662
ORD-2024-05720,2024-07-13,South,North Carolina,Corporate,Office Supplies,Appliances,First Class,1,0.12,65.42,-5.92,C11104
ORD-2025-05721,2025-05-04,East,New Jersey,Corporate,Office Supplies,Appliances,Standard Class,4,0.28,227.42,-17.62,C11057
ORD-2024-05722,2024-06-30,East,Pennsylvania,Consumer,Furniture,Furnishings,Same Day,6,0.16,331.61,-44.19,C11247
ORD-2025-05723,2025-10-17,East,New York,Home Office,Furniture,Bookcases,First Class,2,0.12,334.93,-10.39,C11412
ORD-2024-05724,2024-11-11,South,Texas,Corporate,Furniture,Bookcases,First Class,3,0.24,216.59,-47.43,C10041
ORD-2025-05725,2025-11-24,West,Arizona,Home Office,Technology,Accessories,Same Day,2,0.22,37.33,-28.04,C10236
ORD-2024-05726,2024-01-30,South,Georgia,Consumer,Furniture,Furnishings,Second Class,2,0.14,157.68,-13.29,C10211
ORD-2025-05727,2025-08-18,South,Georgia,Corporate,Office Supplies,Paper,First Class,2,0.17,34.69,11.88,C10711
ORD-2025-05728,2025-11-08,South,North Carolina,Corporate,Office Supplies,Binders,Standard Class,2,0.07,40.36,-8.48,C10327
ORD-2024-05729,2024-04-05,East,New York,Corporate,Office Supplies,Appliances,Standard Class,1,0.11,75.13,10.34,C10507
ORD-2025-05730,2025-01-15,West,Arizona,Home Office,Furniture,Bookcases,Same Day,4,0.06,860.73,69.75,C10599
ORD-2025-05731,2025-03-19,East,New York,Consumer,Office Supplies,Appliances,Standard Class,4,0.14,390.25,13.06,C11432
ORD-2024-05732,2024-10-24,East,Pennsylvania,Consumer,Technology,Accessories,Standard Class,2,0.03,64.25,-10.43,C11325
ORD-2024-05733,2024-12-26,West,Washington,Consumer,Furniture,Bookcases,Second Class,3,0.13,476.0,-0.27,C10095
ORD-2025-05734,2025-01-08,Central,Michigan,Consumer,Office Supplies,Binders,Standard Class,5,0.03,111.98,29.18,C11670
ORD-2025-05735,2025-07-07,East,Pennsylvania,Home Office,Office Supplies,Binders,First Class,2,0.03,58.0,6.25,C10955
ORD-2024-05736,2024-10-29,South,North Carolina,Consumer,Furniture,Tables,Standard Class,2,0.28,355.2,-36.15,C10011
ORD-2025-05737,2025-02-24,West,Oregon,Consumer,Office Supplies,Appliances,Second Class,3,0.04,334.1,27.81,C10623
ORD-2024-05738,2024-09-02,Central,Michigan,Consumer,Office Supplies,Binders,Standard Class,1,0.26,23.75,-25.03,C11158
ORD-2025-05739,2025-12-20,Central,Minnesota,Corporate,Furniture,Tables,First Class,2,0.35,407.11,-88.12,C11388
ORD-2024-05740,2024-08-24,Central,Michigan,Consumer,Office Supplies,Storage,Standard Class,3,0.03,171.43,15.47,C10428
ORD-2025-05741,2025-06-17,South,North Carolina,Consumer,Office Supplies,Storage,First Class,1,0.1,58.73,-3.15,C10131
ORD-2024-05742,2024-07-03,Central,Illinois,Consumer,Office Supplies,Paper,Standard Class,1,0.2,16.11,-13.18,C11435
